date,Generic_Drug,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d,day_of_week,month
2020-02-13,Ciprofloxacin,11.0,137.5,0.0,0,9.0,13.0,13.785714285714286,0.0,3,2
2020-02-14,Ciprofloxacin,7.0,87.5,0.0,0,13.0,14.0,13.071428571428571,0.0,4,2
2020-02-15,Ciprofloxacin,11.0,137.5,0.0,0,8.0,18.0,13.0,0.0,5,2
2020-02-16,Ciprofloxacin,8.0,100.0,0.0,0,13.0,5.0,12.0,0.0,6,2
2020-02-17,Ciprofloxacin,14.0,175.0,0.0,0,14.0,10.0,11.857142857142858,0.0,0,2
2020-02-18,Ciprofloxacin,15.0,187.5,0.0,0,20.0,10.0,11.428571428571429,0.0,1,2
2020-02-19,Ciprofloxacin,8.0,100.0,0.0,0,7.0,14.0,11.285714285714286,0.0,2,2
2020-02-20,Ciprofloxacin,10.0,125.0,0.0,0,11.0,12.0,11.285714285714286,0.0,3,2
2020-02-21,Ciprofloxacin,15.0,187.5,0.0,0,7.0,15.0,11.357142857142858,0.0,4,2
2020-02-22,Ciprofloxacin,14.0,175.0,0.0,0,11.0,17.0,11.5,0.0,5,2
2020-02-23,Ciprofloxacin,10.0,125.0,0.0,0,8.0,9.0,11.928571428571429,0.0,6,2
2020-02-24,Ciprofloxacin,11.0,137.5,0.0,0,14.0,14.0,11.714285714285714,0.0,0,2
2020-02-25,Ciprofloxacin,15.0,187.5,0.0,0,15.0,13.0,11.5,0.0,1,2
2020-02-26,Ciprofloxacin,15.0,187.5,0.0,0,8.0,10.0,11.142857142857142,0.0,2,2
2020-02-27,Ciprofloxacin,9.0,112.5,0.0,0,10.0,12.0,11.714285714285714,0.0,3,2
2020-02-28,Ciprofloxacin,15.0,187.5,0.0,0,15.0,8.0,11.571428571428571,0.0,4,2
2020-02-29,Ciprofloxacin,9.0,112.5,0.0,0,14.0,21.0,12.142857142857142,0.0,5,2
2020-03-01,Ciprofloxacin,8.0,100.0,0.0,0,10.0,8.0,12.0,0.0,6,3
2020-03-02,Ciprofloxacin,8.0,100.0,0.0,0,11.0,25.0,12.0,0.0,0,3
2020-03-03,Ciprofloxacin,11.0,137.5,0.0,0,15.0,10.0,11.571428571428571,0.0,1,3
2020-03-04,Ciprofloxacin,11.0,137.5,0.0,0,15.0,20.0,11.285714285714286,0.0,2,3
2020-03-05,Ciprofloxacin,16.0,200.0,0.0,0,9.0,17.0,11.5,0.0,3,3
2020-03-06,Ciprofloxacin,15.0,187.5,0.0,0,15.0,8.0,11.928571428571429,0.0,4,3
2020-03-07,Ciprofloxacin,14.0,175.0,0.0,0,9.0,9.0,11.928571428571429,0.0,5,3
2020-03-08,Ciprofloxacin,12.0,150.0,0.0,0,8.0,13.0,11.928571428571429,0.0,6,3
2020-03-09,Ciprofloxacin,14.0,175.0,0.0,0,8.0,8.0,12.071428571428571,0.0,0,3
2020-03-10,Ciprofloxacin,11.0,137.5,0.0,0,11.0,13.0,12.285714285714286,0.0,1,3
2020-03-11,Ciprofloxacin,7.0,87.5,0.0,0,11.0,14.0,12.0,0.0,2,3
2020-03-12,Ciprofloxacin,10.0,125.0,0.0,0,16.0,20.0,11.428571428571429,0.0,3,3
2020-03-13,Ciprofloxacin,15.0,187.5,0.0,0,15.0,7.0,11.5,0.0,4,3
2020-03-14,Ciprofloxacin,14.0,175.0,0.0,0,14.0,11.0,11.5,0.0,5,3
2020-03-15,Ciprofloxacin,6.0,75.0,0.0,0,12.0,7.0,11.857142857142858,0.0,6,3
2020-03-16,Ciprofloxacin,10.0,125.0,0.0,0,14.0,11.0,11.714285714285714,0.0,0,3
2020-03-17,Ciprofloxacin,9.0,112.5,0.0,0,11.0,8.0,11.857142857142858,0.0,1,3
2020-03-18,Ciprofloxacin,19.0,237.5,0.0,0,7.0,14.0,11.714285714285714,0.0,2,3
2020-03-19,Ciprofloxacin,15.0,187.5,0.0,0,10.0,15.0,12.285714285714286,0.0,3,3
2020-03-20,Ciprofloxacin,13.0,162.5,0.0,0,15.0,8.0,12.214285714285714,0.0,4,3
2020-03-21,Ciprofloxacin,9.0,112.5,0.0,0,14.0,10.0,12.071428571428571,0.0,5,3
2020-03-22,Ciprofloxacin,12.0,150.0,0.0,0,6.0,15.0,11.714285714285714,0.0,6,3
2020-03-23,Ciprofloxacin,7.0,87.5,0.0,0,10.0,14.0,11.714285714285714,0.0,0,3
2020-03-24,Ciprofloxacin,6.0,75.0,0.0,0,9.0,10.0,11.214285714285714,0.0,1,3
2020-03-25,Ciprofloxacin,8.0,100.0,0.0,0,19.0,11.0,10.857142857142858,0.0,2,3
2020-03-26,Ciprofloxacin,11.0,137.5,0.0,0,15.0,15.0,10.928571428571429,0.0,3,3
2020-03-27,Ciprofloxacin,10.0,125.0,0.0,0,13.0,15.0,11.0,0.0,4,3
2020-03-28,Ciprofloxacin,18.0,225.0,0.0,0,9.0,9.0,10.642857142857142,0.0,5,3
2020-03-29,Ciprofloxacin,17.0,212.5,0.0,0,12.0,15.0,10.928571428571429,0.0,6,3
2020-03-30,Ciprofloxacin,13.0,162.5,0.0,0,7.0,9.0,11.714285714285714,0.0,0,3
2020-03-31,Ciprofloxacin,17.0,212.5,0.0,0,6.0,8.0,11.928571428571429,0.0,1,3
2020-04-01,Ciprofloxacin,13.0,162.5,0.0,0,8.0,8.0,12.5,0.0,2,4
2020-04-02,Ciprofloxacin,7.0,87.5,0.0,0,11.0,11.0,12.071428571428571,0.0,3,4
2020-04-03,Ciprofloxacin,16.0,200.0,0.0,0,10.0,11.0,11.5,0.0,4,4
2020-04-04,Ciprofloxacin,10.0,125.0,0.0,0,18.0,16.0,11.714285714285714,0.0,5,4
2020-04-05,Ciprofloxacin,12.0,150.0,0.0,0,17.0,15.0,11.785714285714286,0.0,6,4
2020-04-06,Ciprofloxacin,14.0,175.0,0.0,0,13.0,14.0,11.785714285714286,0.0,0,4
2020-04-07,Ciprofloxacin,11.0,137.5,0.0,0,17.0,12.0,12.285714285714286,0.0,1,4
2020-04-08,Ciprofloxacin,9.0,112.5,0.0,0,13.0,14.0,12.642857142857142,0.0,2,4
2020-04-09,Ciprofloxacin,8.0,100.0,0.0,0,7.0,11.0,12.714285714285714,0.0,3,4
2020-04-10,Ciprofloxacin,10.0,125.0,0.0,0,16.0,7.0,12.5,0.0,4,4
2020-04-11,Ciprofloxacin,7.0,87.5,0.0,0,10.0,10.0,12.5,0.0,5,4
2020-04-12,Ciprofloxacin,12.0,150.0,0.0,0,12.0,15.0,11.714285714285714,0.0,6,4
2020-04-13,Ciprofloxacin,12.0,150.0,0.0,0,14.0,14.0,11.357142857142858,0.0,0,4
2020-04-14,Ciprofloxacin,13.0,162.5,0.0,0,11.0,6.0,11.285714285714286,0.0,1,4
2020-04-15,Ciprofloxacin,7.0,87.5,0.0,0,9.0,10.0,11.0,0.0,2,4
2020-04-16,Ciprofloxacin,18.0,225.0,0.0,0,8.0,9.0,10.571428571428571,0.0,3,4
2020-04-17,Ciprofloxacin,12.0,150.0,0.0,0,10.0,19.0,11.357142857142858,0.0,4,4
2020-04-18,Ciprofloxacin,8.0,100.0,0.0,0,7.0,15.0,11.071428571428571,0.0,5,4
2020-04-19,Ciprofloxacin,5.0,62.5,0.0,0,12.0,13.0,10.928571428571429,0.0,6,4
2020-04-20,Ciprofloxacin,12.0,150.0,0.0,0,12.0,9.0,10.428571428571429,0.0,0,4
2020-04-21,Ciprofloxacin,11.0,137.5,0.0,0,13.0,12.0,10.285714285714286,0.0,1,4
2020-04-22,Ciprofloxacin,8.0,100.0,0.0,0,7.0,7.0,10.285714285714286,0.0,2,4
2020-04-23,Ciprofloxacin,9.0,112.5,0.0,0,18.0,6.0,10.214285714285714,0.0,3,4
2020-04-24,Ciprofloxacin,9.0,112.5,0.0,0,12.0,8.0,10.285714285714286,0.0,4,4
2020-04-25,Ciprofloxacin,13.0,162.5,0.0,0,8.0,11.0,10.214285714285714,0.0,5,4
2020-04-26,Ciprofloxacin,13.0,162.5,0.0,0,5.0,10.0,10.642857142857142,0.0,6,4
2020-04-27,Ciprofloxacin,7.0,87.5,0.0,0,12.0,18.0,10.714285714285714,0.0,0,4
2020-04-28,Ciprofloxacin,12.0,150.0,0.0,0,11.0,17.0,10.357142857142858,0.0,1,4
2020-04-29,Ciprofloxacin,13.0,162.5,0.0,0,8.0,13.0,10.285714285714286,0.0,2,4
2020-04-30,Ciprofloxacin,10.0,125.0,0.0,0,9.0,17.0,10.714285714285714,0.0,3,4
2020-05-01,Ciprofloxacin,10.0,125.0,0.0,0,9.0,13.0,10.142857142857142,0.0,4,5
2020-05-02,Ciprofloxacin,19.0,237.5,0.0,0,13.0,7.0,10.0,0.0,5,5
2020-05-03,Ciprofloxacin,13.0,162.5,0.0,0,13.0,16.0,10.785714285714286,0.0,6,5
2020-05-04,Ciprofloxacin,8.0,100.0,0.0,0,7.0,10.0,11.357142857142858,0.0,0,5
2020-05-05,Ciprofloxacin,15.0,187.5,0.0,0,12.0,12.0,11.071428571428571,0.0,1,5
2020-05-06,Ciprofloxacin,12.0,150.0,0.0,0,13.0,14.0,11.357142857142858,0.0,2,5
2020-05-07,Ciprofloxacin,11.0,137.5,0.0,0,10.0,11.0,11.642857142857142,0.0,3,5
2020-05-08,Ciprofloxacin,10.0,125.0,0.0,0,10.0,9.0,11.785714285714286,0.0,4,5
2020-05-09,Ciprofloxacin,12.0,150.0,0.0,0,19.0,8.0,11.857142857142858,0.0,5,5
2020-05-10,Ciprofloxacin,13.0,162.5,0.0,0,13.0,10.0,11.785714285714286,0.0,6,5
2020-05-11,Ciprofloxacin,14.0,175.0,0.0,0,8.0,7.0,11.785714285714286,0.0,0,5
2020-05-12,Ciprofloxacin,16.0,200.0,0.0,0,15.0,12.0,12.285714285714286,0.0,1,5
2020-05-13,Ciprofloxacin,18.0,225.0,0.0,0,12.0,12.0,12.571428571428571,0.0,2,5
2020-05-14,Ciprofloxacin,16.0,200.0,0.0,0,11.0,13.0,12.928571428571429,0.0,3,5
2020-05-15,Ciprofloxacin,11.0,137.5,0.0,0,10.0,7.0,13.357142857142858,0.0,4,5
2020-05-16,Ciprofloxacin,8.0,100.0,0.0,0,12.0,18.0,13.428571428571429,0.0,5,5
2020-05-17,Ciprofloxacin,14.0,175.0,0.0,0,13.0,12.0,12.642857142857142,0.0,6,5
2020-05-18,Ciprofloxacin,8.0,100.0,0.0,0,14.0,8.0,12.714285714285714,0.0,0,5
2020-05-19,Ciprofloxacin,14.0,175.0,0.0,0,16.0,5.0,12.714285714285714,0.0,1,5
2020-05-20,Ciprofloxacin,12.0,150.0,0.0,0,18.0,12.0,12.642857142857142,0.0,2,5
2020-05-21,Ciprofloxacin,13.0,162.5,0.0,0,16.0,11.0,12.642857142857142,0.0,3,5
2020-05-22,Ciprofloxacin,7.0,87.5,0.0,0,11.0,8.0,12.785714285714286,0.0,4,5
2020-05-23,Ciprofloxacin,9.0,112.5,0.0,0,8.0,9.0,12.571428571428571,0.0,5,5
2020-05-24,Ciprofloxacin,11.0,137.5,0.0,0,14.0,9.0,12.357142857142858,0.0,6,5
2020-05-25,Ciprofloxacin,12.0,150.0,0.0,0,8.0,13.0,12.214285714285714,0.0,0,5
2020-05-26,Ciprofloxacin,14.0,175.0,0.0,0,14.0,13.0,12.071428571428571,0.0,1,5
2020-05-27,Ciprofloxacin,12.0,150.0,0.0,0,12.0,7.0,11.928571428571429,0.0,2,5
2020-05-28,Ciprofloxacin,13.0,162.5,0.0,0,13.0,12.0,11.5,0.0,3,5
2020-05-29,Ciprofloxacin,10.0,125.0,0.0,0,7.0,13.0,11.285714285714286,0.0,4,5
2020-05-30,Ciprofloxacin,16.0,200.0,0.0,0,9.0,10.0,11.214285714285714,0.0,5,5
2020-05-31,Ciprofloxacin,12.0,150.0,0.0,0,11.0,10.0,11.785714285714286,0.0,6,5
2020-06-01,Ciprofloxacin,16.0,200.0,0.0,0,12.0,19.0,11.642857142857142,0.0,0,6
2020-06-02,Ciprofloxacin,11.0,137.5,0.0,0,14.0,13.0,12.214285714285714,0.0,1,6
2020-06-03,Ciprofloxacin,13.0,162.5,0.0,0,12.0,8.0,12.0,0.0,2,6
2020-06-04,Ciprofloxacin,8.0,100.0,0.0,0,13.0,15.0,12.071428571428571,0.0,3,6
2020-06-05,Ciprofloxacin,13.0,162.5,0.0,0,10.0,12.0,11.714285714285714,0.0,4,6
2020-06-06,Ciprofloxacin,11.0,137.5,0.0,0,16.0,11.0,12.142857142857142,0.0,5,6
2020-06-07,Ciprofloxacin,12.0,150.0,0.0,0,12.0,10.0,12.285714285714286,0.0,6,6
2020-06-08,Ciprofloxacin,11.0,137.5,0.0,0,16.0,12.0,12.357142857142858,0.0,0,6
2020-06-09,Ciprofloxacin,19.0,237.5,0.0,0,11.0,13.0,12.285714285714286,0.0,1,6
2020-06-10,Ciprofloxacin,9.0,112.5,0.0,0,13.0,14.0,12.642857142857142,0.0,2,6
2020-06-11,Ciprofloxacin,8.0,100.0,0.0,0,8.0,16.0,12.428571428571429,0.0,3,6
2020-06-12,Ciprofloxacin,9.0,112.5,0.0,0,13.0,18.0,12.071428571428571,0.0,4,6
2020-06-13,Ciprofloxacin,15.0,187.5,0.0,0,11.0,16.0,12.0,0.0,5,6
2020-06-14,Ciprofloxacin,12.0,150.0,0.0,0,12.0,11.0,11.928571428571429,0.0,6,6
2020-06-15,Ciprofloxacin,10.0,125.0,0.0,0,11.0,8.0,11.928571428571429,0.0,0,6
2020-06-16,Ciprofloxacin,14.0,175.0,0.0,0,19.0,14.0,11.5,0.0,1,6
2020-06-17,Ciprofloxacin,16.0,200.0,0.0,0,9.0,8.0,11.714285714285714,0.0,2,6
2020-06-18,Ciprofloxacin,13.0,162.5,0.0,0,8.0,14.0,11.928571428571429,0.0,3,6
2020-06-19,Ciprofloxacin,19.0,237.5,0.0,0,9.0,12.0,12.285714285714286,0.0,4,6
2020-06-20,Ciprofloxacin,8.0,100.0,0.0,0,15.0,13.0,12.714285714285714,0.0,5,6
2020-06-21,Ciprofloxacin,21.0,262.5,0.0,0,12.0,7.0,12.5,0.0,6,6
2020-06-22,Ciprofloxacin,12.0,150.0,0.0,0,10.0,9.0,13.142857142857142,0.0,0,6
2020-06-23,Ciprofloxacin,21.0,262.5,0.0,0,14.0,11.0,13.214285714285714,0.0,1,6
2020-06-24,Ciprofloxacin,14.0,175.0,0.0,0,16.0,12.0,13.357142857142858,0.0,2,6
2020-06-25,Ciprofloxacin,14.0,175.0,0.0,0,13.0,14.0,13.714285714285714,0.0,3,6
2020-06-26,Ciprofloxacin,12.0,150.0,0.0,0,19.0,12.0,14.142857142857142,0.0,4,6
2020-06-27,Ciprofloxacin,12.0,150.0,0.0,0,8.0,13.0,14.357142857142858,0.0,5,6
2020-06-28,Ciprofloxacin,10.0,125.0,0.0,0,21.0,10.0,14.142857142857142,0.0,6,6
2020-06-29,Ciprofloxacin,6.0,75.0,0.0,0,12.0,16.0,14.0,0.0,0,6
2020-06-30,Ciprofloxacin,15.0,187.5,0.0,0,21.0,12.0,13.714285714285714,0.0,1,6
2020-07-01,Ciprofloxacin,8.0,100.0,0.0,0,14.0,16.0,13.785714285714286,0.0,2,7
2020-07-02,Ciprofloxacin,9.0,112.5,0.0,0,14.0,11.0,13.214285714285714,0.0,3,7
2020-07-03,Ciprofloxacin,15.0,187.5,0.0,0,12.0,13.0,12.928571428571429,0.0,4,7
2020-07-04,Ciprofloxacin,10.0,125.0,0.0,0,12.0,8.0,12.642857142857142,0.0,5,7
2020-07-05,Ciprofloxacin,19.0,237.5,0.0,0,10.0,13.0,12.785714285714286,0.0,6,7
2020-07-06,Ciprofloxacin,13.0,162.5,0.0,0,6.0,11.0,12.642857142857142,0.0,0,7
2020-07-07,Ciprofloxacin,14.0,175.0,0.0,0,15.0,12.0,12.714285714285714,0.0,1,7
2020-07-08,Ciprofloxacin,10.0,125.0,0.0,0,8.0,11.0,12.214285714285714,0.0,2,7
2020-07-09,Ciprofloxacin,10.0,125.0,0.0,0,9.0,19.0,11.928571428571429,0.0,3,7
2020-07-10,Ciprofloxacin,16.0,200.0,0.0,0,15.0,9.0,11.642857142857142,0.0,4,7
2020-07-11,Ciprofloxacin,10.0,125.0,0.0,0,10.0,8.0,11.928571428571429,0.0,5,7
2020-07-12,Ciprofloxacin,8.0,100.0,0.0,0,19.0,9.0,11.785714285714286,0.0,6,7
2020-07-13,Ciprofloxacin,12.0,150.0,0.0,0,13.0,15.0,11.642857142857142,0.0,0,7
2020-07-14,Ciprofloxacin,14.0,175.0,0.0,0,14.0,12.0,12.071428571428571,0.0,1,7
2020-07-15,Ciprofloxacin,9.0,112.5,0.0,0,10.0,10.0,12.0,0.0,2,7
2020-07-16,Ciprofloxacin,8.0,100.0,0.0,0,10.0,14.0,12.071428571428571,0.0,3,7
2020-07-17,Ciprofloxacin,7.0,87.5,0.0,0,16.0,16.0,12.0,0.0,4,7
2020-07-18,Ciprofloxacin,8.0,100.0,0.0,0,10.0,13.0,11.428571428571429,0.0,5,7
2020-07-19,Ciprofloxacin,7.0,87.5,0.0,0,8.0,19.0,11.285714285714286,0.0,6,7
2020-07-20,Ciprofloxacin,9.0,112.5,0.0,0,12.0,8.0,10.428571428571429,0.0,0,7
2020-07-21,Ciprofloxacin,19.0,237.5,0.0,0,14.0,21.0,10.142857142857142,0.0,1,7
2020-07-22,Ciprofloxacin,12.0,150.0,0.0,0,9.0,12.0,10.5,0.0,2,7
2020-07-23,Ciprofloxacin,15.0,187.5,0.0,0,8.0,21.0,10.642857142857142,0.0,3,7
2020-07-24,Ciprofloxacin,11.0,137.5,0.0,0,7.0,14.0,11.0,0.0,4,7
2020-07-25,Ciprofloxacin,7.0,87.5,0.0,0,8.0,14.0,10.642857142857142,0.0,5,7
2020-07-26,Ciprofloxacin,12.0,150.0,0.0,0,7.0,12.0,10.428571428571429,0.0,6,7
2020-07-27,Ciprofloxacin,15.0,187.5,0.0,0,9.0,12.0,10.714285714285714,0.0,0,7
2020-07-28,Ciprofloxacin,14.0,175.0,0.0,0,19.0,10.0,10.928571428571429,0.0,1,7
2020-07-29,Ciprofloxacin,13.0,162.5,0.0,0,12.0,6.0,10.928571428571429,0.0,2,7
2020-07-30,Ciprofloxacin,13.0,162.5,0.0,0,15.0,15.0,11.214285714285714,0.0,3,7
2020-07-31,Ciprofloxacin,9.0,112.5,0.0,0,11.0,8.0,11.571428571428571,0.0,4,7
2020-08-01,Ciprofloxacin,11.0,137.5,0.0,0,7.0,9.0,11.714285714285714,0.0,5,8
2020-08-02,Ciprofloxacin,8.0,100.0,0.0,0,12.0,15.0,11.928571428571429,0.0,6,8
2020-08-03,Ciprofloxacin,16.0,200.0,0.0,0,15.0,10.0,12.0,0.0,0,8
2020-08-04,Ciprofloxacin,11.0,137.5,0.0,0,14.0,19.0,12.5,0.0,1,8
2020-08-05,Ciprofloxacin,15.0,187.5,0.0,0,13.0,13.0,11.928571428571429,0.0,2,8
2020-08-06,Ciprofloxacin,15.0,187.5,0.0,0,13.0,14.0,12.142857142857142,0.0,3,8
2020-08-07,Ciprofloxacin,7.0,87.5,0.0,0,9.0,10.0,12.142857142857142,0.0,4,8
2020-08-08,Ciprofloxacin,8.0,100.0,0.0,0,11.0,10.0,11.857142857142858,0.0,5,8
2020-08-09,Ciprofloxacin,17.0,212.5,0.0,0,8.0,16.0,11.928571428571429,0.0,6,8
2020-08-10,Ciprofloxacin,13.0,162.5,0.0,0,16.0,10.0,12.285714285714286,0.0,0,8
2020-08-11,Ciprofloxacin,7.0,87.5,0.0,0,11.0,8.0,12.142857142857142,0.0,1,8
2020-08-12,Ciprofloxacin,8.0,100.0,0.0,0,15.0,12.0,11.642857142857142,0.0,2,8
2020-08-13,Ciprofloxacin,15.0,187.5,0.0,0,15.0,14.0,11.285714285714286,0.0,3,8
2020-08-14,Ciprofloxacin,13.0,162.5,0.0,0,7.0,9.0,11.428571428571429,0.0,4,8
2020-08-15,Ciprofloxacin,8.0,100.0,0.0,0,8.0,8.0,11.714285714285714,0.0,5,8
2020-08-16,Ciprofloxacin,13.0,162.5,0.0,0,17.0,7.0,11.5,0.0,6,8
2020-08-17,Ciprofloxacin,12.0,150.0,0.0,0,13.0,8.0,11.857142857142858,0.0,0,8
2020-08-18,Ciprofloxacin,18.0,225.0,0.0,0,7.0,7.0,11.571428571428571,0.0,1,8
2020-08-19,Ciprofloxacin,15.0,187.5,0.0,0,8.0,9.0,12.071428571428571,0.0,2,8
2020-08-20,Ciprofloxacin,9.0,112.5,0.0,0,15.0,19.0,12.071428571428571,0.0,3,8
2020-08-21,Ciprofloxacin,15.0,187.5,0.0,0,13.0,12.0,11.642857142857142,0.0,4,8
2020-08-22,Ciprofloxacin,17.0,212.5,0.0,0,8.0,15.0,12.214285714285714,0.0,5,8
2020-08-23,Ciprofloxacin,10.0,125.0,0.0,0,13.0,11.0,12.857142857142858,0.0,6,8
2020-08-24,Ciprofloxacin,12.0,150.0,0.0,0,12.0,7.0,12.357142857142858,0.0,0,8
2020-08-25,Ciprofloxacin,10.0,125.0,0.0,0,18.0,12.0,12.285714285714286,0.0,1,8
2020-08-26,Ciprofloxacin,11.0,137.5,0.0,0,15.0,15.0,12.5,0.0,2,8
2020-08-27,Ciprofloxacin,12.0,150.0,0.0,0,9.0,14.0,12.714285714285714,0.0,3,8
2020-08-28,Ciprofloxacin,15.0,187.5,0.0,0,15.0,13.0,12.5,0.0,4,8
2020-08-29,Ciprofloxacin,13.0,162.5,0.0,0,17.0,13.0,12.642857142857142,0.0,5,8
2020-08-30,Ciprofloxacin,17.0,212.5,0.0,0,10.0,9.0,13.0,0.0,6,8
2020-08-31,Ciprofloxacin,10.0,125.0,0.0,0,12.0,11.0,13.285714285714286,0.0,0,8
2020-09-01,Ciprofloxacin,3.0,37.5,0.0,0,10.0,8.0,13.142857142857142,0.0,1,9
2020-09-02,Ciprofloxacin,9.0,112.5,0.0,0,11.0,16.0,12.071428571428571,0.0,2,9
2020-09-03,Ciprofloxacin,12.0,150.0,0.0,0,12.0,11.0,11.642857142857142,0.0,3,9
2020-09-04,Ciprofloxacin,11.0,137.5,0.0,0,15.0,15.0,11.857142857142858,0.0,4,9
2020-09-05,Ciprofloxacin,19.0,237.5,0.0,0,13.0,15.0,11.571428571428571,0.0,5,9
2020-09-06,Ciprofloxacin,16.0,200.0,0.0,0,17.0,7.0,11.714285714285714,0.0,6,9
2020-09-07,Ciprofloxacin,15.0,187.5,0.0,0,10.0,8.0,12.142857142857142,0.0,0,9
2020-09-08,Ciprofloxacin,9.0,112.5,0.0,0,3.0,17.0,12.357142857142858,0.0,1,9
2020-09-09,Ciprofloxacin,12.0,150.0,0.0,0,9.0,13.0,12.285714285714286,0.0,2,9
2020-09-10,Ciprofloxacin,9.0,112.5,0.0,0,12.0,7.0,12.357142857142858,0.0,3,9
2020-09-11,Ciprofloxacin,9.0,112.5,0.0,0,11.0,8.0,12.142857142857142,0.0,4,9
2020-09-12,Ciprofloxacin,14.0,175.0,0.0,0,19.0,15.0,11.714285714285714,0.0,5,9
2020-09-13,Ciprofloxacin,16.0,200.0,0.0,0,16.0,13.0,11.785714285714286,0.0,6,9
2020-09-14,Ciprofloxacin,11.0,137.5,0.0,0,15.0,8.0,11.714285714285714,0.0,0,9
2020-09-15,Ciprofloxacin,18.0,225.0,0.0,0,9.0,13.0,11.785714285714286,0.0,1,9
2020-09-16,Ciprofloxacin,12.0,150.0,0.0,0,12.0,12.0,12.857142857142858,0.0,2,9
2020-09-17,Ciprofloxacin,17.0,212.5,0.0,0,9.0,18.0,13.071428571428571,0.0,3,9
2020-09-18,Ciprofloxacin,10.0,125.0,0.0,0,9.0,15.0,13.428571428571429,0.0,4,9
2020-09-19,Ciprofloxacin,17.0,212.5,0.0,0,14.0,9.0,13.357142857142858,0.0,5,9
2020-09-20,Ciprofloxacin,14.0,175.0,0.0,0,16.0,15.0,13.214285714285714,0.0,6,9
2020-09-21,Ciprofloxacin,10.0,125.0,0.0,0,11.0,17.0,13.071428571428571,0.0,0,9
2020-09-22,Ciprofloxacin,9.0,112.5,0.0,0,18.0,10.0,12.714285714285714,0.0,1,9
2020-09-23,Ciprofloxacin,21.0,262.5,0.0,0,12.0,12.0,12.714285714285714,0.0,2,9
2020-09-24,Ciprofloxacin,17.0,212.5,0.0,0,17.0,10.0,13.357142857142858,0.0,3,9
2020-09-25,Ciprofloxacin,13.0,162.5,0.0,0,10.0,11.0,13.928571428571429,0.0,4,9
2020-09-26,Ciprofloxacin,10.0,125.0,0.0,0,17.0,12.0,14.214285714285714,0.0,5,9
2020-09-27,Ciprofloxacin,13.0,162.5,0.0,0,14.0,15.0,13.928571428571429,0.0,6,9
2020-09-28,Ciprofloxacin,12.0,150.0,0.0,0,10.0,13.0,13.714285714285714,0.0,0,9
2020-09-29,Ciprofloxacin,19.0,237.5,0.0,0,9.0,17.0,13.785714285714286,0.0,1,9
2020-09-30,Ciprofloxacin,13.0,162.5,0.0,0,21.0,10.0,13.857142857142858,0.0,2,9
2020-10-01,Ciprofloxacin,14.0,175.0,0.0,0,17.0,3.0,13.928571428571429,0.0,3,10
2020-10-02,Ciprofloxacin,13.0,162.5,0.0,0,13.0,9.0,13.714285714285714,0.0,4,10
2020-10-03,Ciprofloxacin,15.0,187.5,0.0,0,10.0,12.0,13.928571428571429,0.0,5,10
2020-10-04,Ciprofloxacin,12.0,150.0,0.0,0,13.0,11.0,13.785714285714286,0.0,6,10
2020-10-05,Ciprofloxacin,14.0,175.0,0.0,0,12.0,19.0,13.642857142857142,0.0,0,10
2020-10-06,Ciprofloxacin,7.0,87.5,0.0,0,19.0,16.0,13.928571428571429,0.0,1,10
2020-10-07,Ciprofloxacin,14.0,175.0,0.0,0,13.0,15.0,13.785714285714286,0.0,2,10
2020-10-08,Ciprofloxacin,12.0,150.0,0.0,0,14.0,9.0,13.285714285714286,0.0,3,10
2020-10-09,Ciprofloxacin,17.0,212.5,0.0,0,13.0,12.0,12.928571428571429,0.0,4,10
2020-10-10,Ciprofloxacin,8.0,100.0,0.0,0,15.0,9.0,13.214285714285714,0.0,5,10
2020-10-11,Ciprofloxacin,15.0,187.5,0.0,0,12.0,9.0,13.071428571428571,0.0,6,10
2020-10-12,Ciprofloxacin,12.0,150.0,0.0,0,14.0,14.0,13.214285714285714,0.0,0,10
2020-10-13,Ciprofloxacin,14.0,175.0,0.0,0,7.0,16.0,13.214285714285714,0.0,1,10
2020-10-14,Ciprofloxacin,9.0,112.5,0.0,0,14.0,11.0,12.857142857142858,0.0,2,10
2020-10-15,Ciprofloxacin,10.0,125.0,0.0,0,12.0,18.0,12.571428571428571,0.0,3,10
2020-10-16,Ciprofloxacin,13.0,162.5,0.0,0,17.0,12.0,12.285714285714286,0.0,4,10
2020-10-17,Ciprofloxacin,12.0,150.0,0.0,0,8.0,17.0,12.285714285714286,0.0,5,10
2020-10-18,Ciprofloxacin,11.0,137.5,0.0,0,15.0,10.0,12.071428571428571,0.0,6,10
2020-10-19,Ciprofloxacin,9.0,112.5,0.0,0,12.0,17.0,12.0,0.0,0,10
2020-10-20,Ciprofloxacin,15.0,187.5,0.0,0,14.0,14.0,11.642857142857142,0.0,1,10
2020-10-21,Ciprofloxacin,15.0,187.5,0.0,0,9.0,10.0,12.214285714285714,0.0,2,10
2020-10-22,Ciprofloxacin,17.0,212.5,0.0,0,10.0,9.0,12.285714285714286,0.0,3,10
2020-10-23,Ciprofloxacin,10.0,125.0,0.0,0,13.0,21.0,12.642857142857142,0.0,4,10
2020-10-24,Ciprofloxacin,13.0,162.5,0.0,0,12.0,17.0,12.142857142857142,0.0,5,10
